TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
105,222,20:50,6.21,0.6,-0.87,12.26,102.43,0.03,0.03,0.02,-113.98,592.71
34,176,23:40,5.19,0.25,16.4,34.41,374.68,0.03,0.03,0.03,-146.65,486.58
80,63,04:40,5.85,0.81,31.41,40.06,-391.46,0.01,0.01,0.01,-0.13,413.58
83,36,00:30,7.3,-8.57,27.6,36.34,303.53,0.01,0.01,0.01,8.03,652.56
37,44,10:20,10.49,0.63,27.82,35.55,233.28,3.01,3.01,3.01,211.24,1443.96
97,77,03:10,8.0,-0.03,30.99,34.95,78.27,0.01,0.01,0.01,80.79,690.77
57,177,18:30,3.98,2.37,20.82,32.89,380.3,0.02,0.03,0.03,-48.12,208.35
126,236,01:50,8.04,1.9,-1.57,0.79,175.03,-1.99,-1.99,-1.99,84.76,999.6
83,53,20:40,7.64,-0.28,30.06,39.93,206.81,0.01,0.01,0.01,-35.9,836.16
87,228,21:10,1.55,-8.23,1.14,15.22,212.76,90.39,90.24,90.39,-0.3,0.0
120,49,13:20,3.65,1.45,36.61,40.82,-181.52,0.6,0.6,0.6,-25.35,122.65
69,98,15:10,4.15,5.59,39.72,40.51,378.47,-0.01,-0.01,-0.01,-29.05,215.29
122,72,20:30,6.6,-4.3,30.07,33.82,398.33,0.02,0.02,0.02,-82.09,440.74
40,15,18:00,5.7,-0.48,393.04,39.11,164.06,0.12,0.12,0.12,-93.32,332.73
42,97,08:00,6.27,0.0,25.15,38.33,1.07,0.04,0.01,0.04,24.74,567.54
132,244,09:40,9.42,-5.76,-11.52,4.84,403.7,0.03,0.03,0.03,111.33,1179.52
104,34,02:20,4.0,-5.98,30.21,38.51,286.55,0.01,0.01,0.01,-61.93,199.45
74,226,12:20,6.24,-0.21,-2.71,14.72,391.46,0.36,0.36,0.36,-31.66,673.98
66,111,09:50,7.88,-0.57,31.18,39.55,332.18,7.58,7.58,7.58,33.19,522.46
45,150,16:20,11.71,1.07,26.74,35.87,250.38,1.18,1.18,1.18,104.91,1309.81
96,129,22:20,9.65,1.1,30.02,33.34,150.42,0.01,0.01,0.01,13.73,1186.75
43,97,20:40,4.42,-5.98,35.32,39.76,360.83,0.01,0.01,0.01,40.95,199.38
26,15,12:00,6.87,-4.51,392.54,29.43,48.63,5.34,5.34,5.34,-66.54,368.95
71,78,05:20,1.45,-36.83,31.53,37.75,294.07,90.05,90.05,90.05,0.0,0.0
27,177,18:20,4.74,-2.34,23.91,27.46,472.91,0.01,0.02,0.02,-72.7,238.49
68,199,18:20,6.0,-2.46,393.71,16.28,124.07,0.01,0.01,0.01,-155.36,464.07
108,45,18:40,4.36,6.48,33.33,42.71,434.59,0.01,0.01,0.01,21.13,177.8
93,142,06:00,12.43,-1.34,26.54,32.21,127.72,15.01,15.01,15.01,173.23,1187.74
77,24,08:40,1.98,5.37,24.32,30.55,324.19,0.01,0.01,0.01,4.33,16.12
63,126,11:00,4.8,1.47,31.07,36.83,411.63,0.04,0.04,0.04,7.89,251.65
98,70,23:00,5.7,0.98,35.34,35.7,285.45,0.02,0.02,0.02,-15.31,325.38
54,215,04:40,5.52,0.18,-1.2,13.14,123.37,0.01,0.01,0.01,-8.18,462.42
123,31,15:40,7.59,0.06,30.5,32.59,192.44,0.56,0.56,0.56,37.05,921.77
80,191,06:40,1.03,-30.15,10.89,24.81,247.49,89.64,89.7,89.68,-0.3,0.0
115,10,14:30,8.02,3.69,12.47,25.21,591.05,0.01,0.01,0.01,-19.41,393.93
56,162,13:50,2.88,5.97,22.54,27.04,156.44,52.47,52.47,52.46,-0.74,39.46
67,8,10:00,5.44,1.01,324.56,17.57,174.83,0.01,0.01,0.01,-66.74,349.29
72,143,05:00,6.99,-4.5,22.42,34.34,362.35,0.01,0.01,0.01,-115.51,659.94
65,3,00:40,10.55,-4.4,29.46,49.59,-16.47,5.85,5.85,5.85,66.16,1266.75
132,174,06:20,4.45,-4.24,16.34,33.48,276.62,0.01,0.01,0.01,-10.91,156.06
84,127,10:00,5.02,2.28,31.09,33.79,173.32,0.04,0.05,0.04,-1.55,260.48
88,158,01:40,7.53,-1.65,14.74,21.9,337.7,2.38,2.38,2.38,35.36,697.06
28,199,22:50,3.47,-1.17,9.06,17.46,179.16,0.03,0.02,0.01,-59.91,167.2
55,233,20:00,2.87,-6.13,-1.86,9.2,150.24,0.01,0.01,0.01,-2.2,89.85
98,96,04:50,10.58,-3.69,32.63,35.66,362.3,10.49,10.49,10.49,149.9,1087.71
23,83,08:40,5.48,1.0,29.86,35.49,173.91,0.01,0.01,0.01,-81.89,448.81
98,98,07:30,8.42,-3.06,31.81,31.65,333.46,14.58,14.58,14.58,-51.67,355.19
10,218,15:40,1.51,3.74,0.8,6.84,296.98,0.01,0.01,0.01,-3.28,16.76
57,157,12:30,9.83,-2.09,16.3,28.05,229.86,15.86,15.86,15.86,-67.29,329.54
49,57,10:30,4.8,0.8,31.9,39.99,24.84,0.01,0.01,0.01,-118.56,256.14
103,4,18:40,5.86,5.14,31.41,35.22,50.86,0.01,0.01,0.01,-130.15,425.04
134,88,19:10,1.39,-7.28,39.31,38.47,365.42,41.9,41.9,41.92,-0.16,2.94
18,24,02:50,4.68,-1.09,21.67,29.41,387.04,0.01,0.01,0.01,-88.47,231.18
36,166,04:30,2.12,7.53,14.57,19.1,377.28,0.03,0.03,0.03,-10.39,72.4
118,76,13:20,5.77,2.86,49.85,37.97,-8.72,0.05,0.05,0.05,-47.42,544.32
101,108,16:10,3.16,-5.43,47.5,34.55,61.68,0.01,0.01,0.01,-16.42,90.23
100,222,11:30,4.3,-2.85,-1.39,3.66,391.85,0.04,0.04,0.04,-57.42,220.55
128,206,23:20,11.44,-1.11,-1.49,5.92,329.14,10.32,10.32,10.32,101.63,1050.83
22,65,09:30,6.63,1.73,37.63,37.03,31.7,0.01,0.01,0.01,-4.71,629.65
56,30,00:50,4.05,3.11,23.54,29.37,396.66,0.01,0.01,0.01,-99.57,225.64
22,138,05:30,5.51,1.86,27.03,24.87,401.91,0.05,0.04,0.05,-96.84,536.95
77,211,22:10,2.95,-3.15,3.91,18.11,244.21,0.01,0.01,0.01,-41.5,120.14
63,73,18:50,9.8,0.27,38.79,43.31,358.57,34.13,34.11,34.13,42.98,673.04
72,129,07:30,8.85,-1.33,23.54,30.88,353.29,10.69,10.69,10.69,-62.61,363.95
90,204,17:30,3.08,10.53,1.01,12.36,322.29,58.43,58.43,58.43,-1.81,15.71
134,22,14:30,7.41,-0.88,27.61,28.67,155.7,0.03,0.03,0.03,-26.01,784.09
73,80,09:00,3.95,-7.1,30.48,39.2,207.51,0.01,0.01,0.01,-59.27,175.73
77,50,11:10,6.32,-0.22,34.37,38.03,72.85,0.02,0.02,0.02,-52.93,470.56
102,221,15:50,4.14,-1.05,9.35,23.7,97.68,0.04,0.04,0.04,-47.37,183.96
11,85,09:00,3.02,53.37,24.8,29.79,308.44,45.73,45.71,45.72,-5.08,15.72
114,226,18:40,7.98,-5.53,-3.53,3.6,379.53,0.02,0.01,0.01,69.53,916.61
91,199,17:40,7.21,0.11,13.26,20.37,353.97,4.67,4.67,4.67,-95.54,649.48
20,41,23:00,4.35,3.04,30.26,42.17,285.99,0.01,0.01,0.01,-83.3,233.16
93,49,02:20,3.72,-5.27,32.73,33.95,158.63,0.02,0.02,0.02,-36.66,140.62
45,51,23:00,3.17,-0.02,33.79,51.06,161.9,0.01,0.01,0.02,-11.37,62.0
17,22,10:10,9.15,5.06,26.31,30.1,383.58,0.18,0.18,0.18,-6.83,1280.58
71,99,22:20,6.39,2.52,37.1,42.35,91.14,0.01,0.01,0.02,18.85,545.62
134,197,07:50,4.07,-6.83,11.13,11.48,1.36,0.01,0.01,0.01,-101.32,171.09
24,44,08:40,9.1,3.42,392.54,30.09,383.07,0.17,0.17,0.17,95.64,1138.95
101,183,13:40,5.14,0.37,45.01,18.21,393.96,0.76,0.76,0.76,-95.27,326.89
123,136,23:20,5.55,-1.09,22.76,25.1,368.87,0.01,0.01,0.01,-55.26,576.3
33,76,16:30,5.05,1.47,37.7,46.69,125.15,0.01,0.01,0.01,-72.56,411.66
58,76,10:30,8.04,-0.34,32.76,35.94,-330.12,0.06,0.06,0.06,99.48,969.12
112,199,10:00,15.59,-4.03,11.6,18.88,-22.37,14.14,14.14,14.14,22.26,1519.68
53,201,06:10,2.84,1.76,2.68,23.6,319.19,-1.97,-1.97,-1.97,-8.64,53.69
133,14,17:10,12.03,-0.16,32.83,32.61,237.01,7.89,7.89,7.89,81.26,1483.75
17,27,21:30,7.45,-5.37,28.69,32.77,345.2,0.02,0.02,0.02,-44.01,793.9
46,173,22:50,3.62,7.93,17.5,28.24,158.79,0.02,0.02,0.02,-41.92,137.43
45,179,17:20,6.3,1.5,16.19,26.52,282.51,0.01,0.01,0.01,-225.52,596.27
36,8,09:30,4.73,1.55,18.19,28.7,181.78,0.01,0.01,0.01,-55.79,321.2
64,140,12:20,3.26,-2.49,28.02,29.41,391.82,0.02,0.02,0.02,-22.33,140.07
109,226,14:10,7.33,-3.11,-1.06,18.33,344.79,0.03,0.03,0.03,62.11,804.73
87,172,23:50,2.62,-8.07,15.39,21.36,214.66,0.02,0.01,0.01,-13.44,65.58
16,216,22:50,6.71,-5.14,-4.04,10.23,-3.22,0.01,0.01,0.01,-58.82,777.34
117,233,19:00,3.83,-1.32,0.87,11.6,-139.06,0.02,0.02,0.02,-15.57,142.13
25,63,18:30,4.8,-1.13,394.04,37.55,155.64,0.01,0.01,0.01,-46.44,257.96
76,244,14:10,6.46,0.42,-5.14,11.07,176.83,1.99,1.99,1.99,-119.89,566.26
98,222,10:10,3.17,-2.53,-3.76,2.01,220.6,0.01,0.01,0.01,-50.1,121.99
63,37,22:10,5.92,-6.33,25.1,37.46,-43.32,0.03,0.03,0.03,-56.97,492.51
25,85,17:20,16.0,4.16,394.04,41.49,542.27,13.74,13.74,13.74,194.12,1518.06
68,154,02:40,3.48,-1.27,393.71,17.38,319.91,0.01,0.01,0.01,-13.94,116.92
42,111,21:50,11.72,-2.84,32.67,44.71,-5.56,3.63,3.63,3.63,-21.32,1496.33
21,89,22:30,6.8,1.52,34.4,45.28,347.5,0.01,0.01,0.01,-127.34,652.27
130,113,22:10,2.51,-4.54,32.61,35.09,215.43,0.01,0.01,0.01,-0.11,46.19
110,115,18:10,5.12,-12.7,37.88,34.9,160.22,89.79,89.79,89.79,0.0,0.0
78,166,03:10,4.43,-5.55,12.48,25.06,-52.3,0.02,0.02,0.01,-37.06,185.26
99,99,19:10,6.3,-3.26,37.82,39.2,455.51,0.01,0.01,0.01,6.24,352.2
7,113,04:40,12.48,5.43,26.63,30.0,400.6,10.28,10.28,10.28,-24.73,920.0
68,58,02:40,7.59,0.33,393.71,26.36,134.42,0.01,0.01,0.02,39.76,882.15
1,171,11:20,4.91,-0.98,16.79,24.21,37.74,0.99,0.99,0.99,-0.23,329.2
108,65,05:20,2.79,-1.6,14.78,38.99,332.83,0.01,0.01,0.01,-19.46,70.63
118,57,18:50,18.01,-5.93,40.63,33.67,104.38,61.98,61.97,61.98,16.64,193.27
89,76,07:50,5.25,1.8,31.9,39.54,361.69,0.01,0.01,0.01,-48.47,290.68
110,68,03:00,6.4,2.79,35.47,36.81,226.97,0.01,0.01,0.01,-256.3,402.15
32,4,04:00,11.1,-2.27,24.38,42.91,-7.87,4.34,4.34,4.34,198.01,1424.3
131,142,00:50,11.92,1.51,29.96,36.23,311.61,10.31,10.31,10.31,108.68,1140.73
19,163,10:00,3.56,0.45,12.26,18.68,-48.57,0.01,0.03,0.01,-14.49,141.25
34,83,10:30,10.13,-1.24,28.59,41.72,200.66,1.84,1.84,1.84,116.99,1441.12
39,195,12:00,1.8,-0.14,15.04,27.5,-87.08,0.01,0.01,0.01,2.06,14.71
46,214,11:30,5.51,5.61,0.36,15.92,45.86,0.01,0.01,0.01,-1.4,465.32
122,163,04:00,4.64,-1.15,12.1,17.35,-54.88,0.11,0.11,0.11,-43.84,210.58
103,82,10:40,6.9,0.68,30.81,35.46,118.2,0.01,0.01,0.01,-56.29,714.27
52,121,08:20,4.82,2.64,21.87,25.27,163.91,0.06,0.06,0.06,-3.35,320.14
132,189,00:00,2.06,5.12,11.2,33.4,225.84,0.01,0.01,0.0,-4.22,13.13
77,117,06:00,2.57,-0.48,26.37,31.38,351.29,0.02,0.02,0.03,-12.9,100.91
106,75,20:20,3.03,0.28,36.83,43.09,-305.73,0.01,0.01,0.01,-6.4,121.89
96,139,11:50,5.03,0.66,25.12,25.73,356.34,0.15,0.15,0.15,-39.17,304.08
37,159,16:50,1.61,-59.13,27.25,29.97,393.16,89.79,89.77,89.57,-0.3,0.0
94,214,04:00,3.62,1.9,4.22,10.18,392.19,0.01,0.01,0.01,-83.43,259.75
103,156,10:00,9.71,0.88,14.61,21.44,385.91,8.22,8.22,8.22,-33.99,732.15
110,97,04:30,8.37,-6.24,31.82,36.96,341.34,0.02,0.02,0.02,70.2,854.43
99,83,02:20,2.47,74.85,36.56,28.01,389.6,83.45,83.46,83.46,0.0,0.0
36,2,17:40,4.38,3.73,34.93,42.62,58.79,0.01,0.01,0.01,-68.28,245.39
92,171,13:10,4.86,2.31,21.08,26.08,-61.31,1.09,1.1,1.09,-47.28,243.4
84,226,22:40,10.93,-5.81,-6.0,9.3,152.97,6.81,6.81,6.81,113.62,1116.14
72,93,10:40,7.13,3.53,28.93,37.72,358.08,2.5,2.5,2.5,5.89,736.65
92,181,02:10,4.13,7.19,14.76,17.84,305.32,1.01,1.01,1.01,-40.27,144.49
130,126,06:20,3.0,-6.65,27.34,31.59,138.48,0.01,0.01,0.01,-15.64,103.49
119,48,16:30,3.59,-38.36,39.45,40.33,154.24,73.47,73.52,73.52,-0.56,2.17
134,86,15:20,5.68,3.54,34.61,35.08,164.9,18.19,18.19,18.19,-19.29,320.85
80,151,13:40,8.55,2.45,25.09,28.62,3.38,13.3,13.3,13.3,-50.61,272.72
29,74,09:00,10.27,3.54,31.05,45.43,13.96,1.08,1.08,1.08,50.89,1307.67
111,9,17:10,5.58,-3.36,25.91,35.2,-113.68,0.06,0.05,0.05,-0.58,334.77
81,64,18:30,2.89,1.49,40.49,45.93,13.37,0.01,0.01,0.01,-10.97,91.41
122,210,23:10,7.57,-1.03,3.16,7.57,335.99,1.24,1.24,1.24,59.34,968.33
110,10,07:00,8.24,-1.45,16.43,24.73,302.29,0.01,0.01,0.01,72.52,857.81
126,26,23:40,4.27,3.15,24.51,24.35,179.42,0.01,0.01,0.01,2.96,219.71
112,146,23:40,3.12,-3.33,25.35,25.58,305.04,-0.97,-0.97,-0.97,-23.86,129.96
79,175,00:10,2.63,-4.8,16.98,19.73,326.59,0.04,0.02,0.02,-18.15,82.55
54,81,18:50,4.76,4.31,42.74,45.1,179.18,5.63,5.62,5.62,-10.33,197.61
107,105,21:10,2.38,2.37,32.71,38.07,96.12,0.03,0.01,0.01,-2.16,65.13
130,239,13:10,9.01,-2.26,0.31,9.15,342.79,0.11,0.11,0.1,162.27,1320.1
61,157,12:20,10.16,-1.08,393.21,20.23,374.16,18.22,18.22,18.22,-50.34,259.03
89,189,02:40,2.93,0.7,9.57,20.79,124.12,0.01,0.01,0.01,-24.97,88.63
103,224,22:00,3.55,-7.09,3.72,17.52,233.95,0.04,0.03,0.02,-42.13,155.99
31,81,17:50,3.92,-0.37,39.56,42.27,-22.46,1.03,1.03,1.03,-11.25,81.03
57,11,10:10,13.06,2.81,15.48,29.99,230.46,12.67,12.67,12.67,25.75,925.76
13,27,00:10,5.29,-3.29,19.34,27.7,214.21,0.01,0.01,0.01,-31.86,390.97
54,128,07:40,2.89,3.66,25.5,30.65,-5.12,0.03,0.04,0.04,-11.61,74.84
4,245,15:10,7.85,1.07,8.96,9.55,204.92,0.15,0.15,0.15,144.68,1124.9
19,107,11:00,4.91,1.73,25.98,30.59,110.05,0.03,0.03,0.03,10.4,286.86
115,126,11:00,4.13,12.32,22.96,32.32,236.81,48.86,48.85,48.86,2.49,46.61
27,156,03:50,7.19,-3.61,11.97,19.45,318.6,5.47,5.47,5.47,-66.64,377.41
7,34,21:00,7.2,-0.44,36.46,39.78,218.21,0.01,0.01,0.01,-120.62,467.63
7,23,19:30,7.87,4.5,30.2,33.73,-52.53,0.06,0.06,0.06,44.95,777.78
5,187,01:30,1.34,6.7,13.1,17.21,193.91,89.98,89.99,89.98,-0.3,0.0
23,74,13:10,8.89,0.8,35.39,50.06,14.29,0.02,0.02,0.02,43.36,1095.46
3,121,20:30,2.75,2.69,22.17,29.16,362.94,0.02,0.02,0.02,-7.91,90.65
34,96,14:40,10.09,1.67,37.88,53.17,38.02,2.16,2.16,2.16,82.49,1243.75
133,190,08:30,4.5,1.14,8.1,11.44,187.22,6.45,6.45,6.45,-80.03,224.47
30,53,14:00,4.08,-2.74,33.13,34.8,170.19,-0.6,-0.6,-0.6,-28.55,289.62
111,109,20:40,3.36,7.71,33.23,43.61,168.58,0.01,0.01,0.01,-0.08,140.46
106,152,03:00,7.53,-0.97,19.73,36.55,-26.95,0.04,0.04,0.05,104.84,1056.81
54,29,18:50,5.52,-3.64,29.51,36.57,344.02,0.01,0.01,0.01,-17.02,402.67
32,185,19:40,3.67,1.99,14.82,17.33,128.62,0.01,0.01,0.01,-78.16,211.76
24,41,18:00,8.43,-2.87,392.54,35.19,170.41,0.17,0.17,0.17,-9.62,777.68
11,3,10:50,10.66,-3.32,22.2,27.05,11.15,7.55,7.55,7.55,4.15,1127.73
53,29,05:40,5.58,-5.74,14.25,24.36,316.2,0.01,0.02,0.01,-42.55,332.16
32,52,02:10,4.05,7.28,33.94,47.5,304.05,0.01,0.01,0.01,-41.16,182.15
113,97,18:30,9.1,-0.47,37.87,39.7,438.09,2.48,2.48,2.48,72.37,1009.7
115,119,00:10,4.54,-0.35,21.11,31.84,169.58,0.72,0.71,0.72,-37.97,190.73
1,87,23:20,5.93,2.71,35.98,45.63,297.4,0.99,0.99,0.99,-0.26,459.57
9,118,22:10,9.57,-4.13,37.25,40.79,-94.16,0.34,0.34,0.34,119.32,1393.64
129,118,22:00,6.57,-2.32,33.33,35.22,15.52,0.14,0.14,0.14,55.55,721.35
8,175,09:30,11.46,164.07,13.42,20.26,315.98,90.17,90.17,90.17,-0.3,0.0
83,8,17:20,5.35,-1.71,18.7,27.48,159.65,0.04,0.04,0.04,-40.51,511.5
86,179,13:30,10.02,-0.97,14.05,16.83,57.35,12.6,12.6,12.6,-142.36,440.56
5,9,16:00,4.84,7.9,25.87,28.11,197.56,0.07,0.07,0.07,-22.33,374.53
96,12,19:10,7.65,3.25,27.54,30.85,-38.71,0.01,0.01,0.01,-103.81,844.82
4,15,16:20,7.18,19.33,33.0,34.36,209.34,49.14,49.15,49.16,-47.72,208.2
97,101,05:30,4.54,-3.65,32.36,32.73,70.57,0.01,0.01,0.01,-27.32,180.16
1,50,12:40,6.43,-0.61,37.34,46.18,46.84,1.0,1.0,1.0,-0.25,591.6
50,178,18:20,3.55,-1.49,18.34,21.27,8.37,0.01,0.01,0.01,-65.09,143.84
27,192,20:30,1.57,13.83,20.5,27.89,490.91,24.77,24.74,24.76,0.65,12.36
43,99,18:00,6.08,-2.26,37.6,40.96,231.08,0.02,0.02,0.02,-31.56,458.45
118,161,00:10,4.17,-5.27,19.49,19.81,186.98,1.69,1.69,1.69,-23.48,228.33
52,85,12:50,3.46,1.78,32.8,37.02,305.0,0.35,0.34,0.35,-3.68,138.89
58,3,09:00,10.54,-0.44,22.7,26.62,-4.75,5.87,5.87,5.87,167.88,1199.13
38,71,01:10,7.22,4.56,394.04,35.35,323.11,0.02,0.02,0.02,-159.63,660.4
2,18,18:10,11.34,-0.09,24.7,30.75,33.66,11.31,11.31,11.31,-9.2,719.65
51,83,00:30,2.64,3.0,31.97,42.49,168.85,0.01,0.01,0.01,7.25,71.07
60,51,22:10,3.4,4.38,35.56,42.2,469.29,0.03,0.03,0.03,-30.67,107.42
133,79,11:10,7.17,-1.25,30.57,31.7,-307.64,0.01,0.01,0.01,11.38,834.33
108,211,03:00,5.25,4.29,-3.01,22.2,339.41,0.01,0.01,0.01,-118.17,432.75
40,154,21:10,2.41,4.1,34.26,33.93,382.21,0.01,0.01,0.01,-6.6,63.69
6,55,04:50,6.6,-6.5,26.71,36.98,105.65,0.01,0.01,0.01,-103.32,450.51
129,192,00:50,2.71,-4.26,13.8,13.08,280.96,0.01,0.01,0.01,-29.31,87.08
68,245,23:20,7.65,1.97,393.71,4.14,214.21,5.3,5.3,5.3,-77.49,705.11
22,151,19:30,4.8,-1.52,34.1,30.05,35.34,0.03,0.03,0.03,-13.78,292.07
17,94,02:20,9.03,2.93,31.6,34.66,161.78,0.01,0.04,0.04,-53.01,1161.48
12,166,05:20,2.52,-1.59,11.42,16.05,81.68,0.03,0.03,0.03,-6.27,75.74
41,61,02:40,6.66,0.28,26.67,34.53,477.69,0.03,0.01,0.03,-189.18,742.12
122,132,08:40,7.54,-1.52,21.23,25.78,344.45,16.02,16.02,16.02,25.06,224.59
120,100,22:30,5.01,-1.62,38.76,41.33,172.78,0.03,0.03,0.03,-4.99,265.7
88,207,17:00,5.84,0.65,3.82,13.3,353.07,0.04,0.04,0.04,-197.2,532.06
90,245,08:40,6.68,-4.02,-6.02,9.1,137.43,0.01,0.01,0.01,54.71,710.17
60,61,08:40,1.79,-4.77,24.29,30.89,358.59,0.01,0.01,0.01,-12.09,17.56
128,44,06:30,6.57,-3.49,22.59,24.9,322.97,0.01,0.01,0.01,-6.01,710.92
75,155,14:30,3.8,4.74,21.99,27.85,186.08,0.04,0.04,0.04,-39.82,197.99
115,80,14:20,4.07,3.44,29.79,39.77,257.05,0.01,0.01,0.01,-9.14,118.81
27,119,00:40,7.76,-4.1,27.76,35.86,-95.86,4.72,4.72,4.72,-53.66,522.37
40,201,09:50,4.38,-2.78,22.26,22.03,185.16,0.01,0.01,0.01,-19.03,212.05
58,24,15:10,4.3,0.38,29.58,31.7,191.53,2.87,2.87,2.87,-10.98,214.52
115,42,02:00,3.3,-0.13,22.79,32.44,482.58,0.01,0.01,0.01,-15.35,84.93
56,10,06:40,9.2,-4.89,14.71,22.32,473.42,1.02,1.02,1.02,-0.1,1299.67
67,212,21:00,5.83,-4.53,324.56,5.77,9.45,0.01,0.01,0.01,-104.66,361.42
74,195,18:30,4.92,-1.85,18.97,27.88,35.26,0.01,0.01,0.01,-84.75,296.9
82,156,18:50,11.87,0.83,23.39,26.96,361.44,9.78,9.78,9.78,105.33,1212.83
37,1,19:00,5.39,-1.95,37.12,41.33,262.1,0.01,0.01,0.01,-73.59,275.08
30,93,06:20,5.24,0.69,25.49,36.16,306.11,-0.49,-0.49,-0.49,-5.0,503.92
70,47,15:20,5.98,8.28,37.91,48.26,140.88,0.02,0.01,0.02,-125.17,508.19
99,74,19:30,7.64,-2.07,36.58,37.71,265.52,0.01,0.01,0.01,37.0,731.59
71,33,16:20,3.81,-4.25,35.69,39.12,-3.74,0.01,0.01,0.01,-3.08,126.95
29,212,23:50,8.45,-2.72,3.2,20.86,367.07,0.01,0.01,0.01,60.41,1137.56
111,174,19:10,4.32,-3.13,20.97,31.07,173.42,0.01,0.01,0.02,-33.94,201.93
100,100,04:10,2.25,5.76,33.8,34.65,225.44,0.03,0.03,0.03,-3.67,27.06
124,224,18:50,3.82,3.47,3.36,11.69,50.0,0.01,0.01,0.01,-19.27,162.9
36,26,01:50,4.53,-8.49,17.97,29.09,174.11,0.01,0.01,0.01,-0.14,285.01
90,185,19:30,4.1,-6.39,12.81,19.1,99.11,0.01,0.01,0.01,-72.59,219.82
112,38,04:20,3.28,-3.48,20.61,22.84,-175.58,0.01,0.01,0.01,-35.91,124.61
91,103,13:10,4.74,2.08,27.21,31.44,425.52,0.51,0.51,0.51,-38.3,269.97
25,24,21:00,8.15,0.08,394.04,28.4,358.94,0.01,0.01,0.01,-157.78,1004.52
94,137,15:20,6.37,0.75,25.78,28.73,196.44,0.01,0.01,0.01,-57.18,546.97
79,51,14:50,6.46,-1.43,34.37,39.23,155.8,0.02,0.02,0.02,-41.42,460.44
18,222,08:30,3.78,2.61,5.27,12.55,163.3,0.01,0.01,0.01,-112.57,338.89
13,106,12:20,9.86,-0.08,36.07,47.28,387.94,0.73,0.73,0.73,13.98,1280.58
41,70,06:20,3.36,-6.86,29.7,36.01,306.68,0.02,0.02,0.02,-37.86,114.02
13,26,18:20,9.68,-1.08,20.95,30.25,184.76,1.68,1.68,1.68,130.56,1305.2
101,202,16:10,6.32,-1.74,40.9,18.4,-122.87,0.52,0.52,0.52,-23.1,557.26
131,149,08:20,6.19,-2.97,16.26,32.26,14.88,0.01,0.05,0.05,78.75,657.75
103,95,05:30,8.96,-1.77,29.64,36.72,332.32,0.7,0.7,0.7,101.44,1092.45
41,179,00:10,6.8,-0.75,13.5,19.34,282.17,6.39,6.39,6.39,-22.61,551.68
5,64,20:20,12.37,0.13,34.91,37.43,25.71,6.85,6.85,6.85,79.22,1515.67
52,124,18:40,1.68,2.66,35.13,36.8,181.64,0.02,0.02,0.02,-1.94,27.65
89,38,12:10,2.59,72.91,25.58,30.19,-0.07,90.33,90.35,90.36,-0.3,0.0
18,102,22:40,9.47,0.32,44.5,45.18,-26.94,1.95,1.95,1.95,-112.63,1289.22
3,204,14:30,4.8,2.07,1.83,17.92,259.54,0.01,0.01,0.01,-10.73,417.53
65,169,19:30,3.05,0.08,24.56,35.78,181.91,0.02,0.02,0.02,-20.6,147.53
131,204,00:00,9.54,-0.22,6.91,19.86,300.92,9.3,9.31,9.31,-64.19,727.08
83,124,02:00,3.02,2.03,23.96,30.66,323.36,0.01,0.01,0.01,-15.7,108.12
16,133,14:30,5.06,0.75,34.58,38.9,334.27,1.55,1.55,1.55,-75.8,317.28
28,103,14:20,2.23,1.06,29.3,34.93,224.43,1.21,1.21,1.21,-6.73,45.44
6,120,12:40,11.22,0.12,29.39,39.81,100.54,4.05,4.05,4.05,132.99,1462.37
78,3,09:00,9.76,1.37,19.6,28.41,-47.28,5.13,5.13,5.13,163.13,1058.28
9,239,18:50,3.45,0.67,25.0,13.61,103.21,0.01,0.01,0.01,2.37,179.62
129,25,16:30,2.0,-0.29,19.03,21.26,485.33,26.65,26.65,26.65,-3.64,13.79
55,197,20:00,3.39,-2.52,13.69,20.74,7.49,0.01,0.01,0.01,-50.74,162.97
32,124,23:20,6.52,-2.51,30.39,31.95,354.51,1.3,1.3,1.3,44.5,657.24
21,228,05:30,2.33,-3.91,0.14,20.24,166.6,0.05,0.05,0.02,-0.4,63.62
57,174,15:40,3.73,1.49,22.71,34.94,46.08,0.01,0.01,0.01,-40.51,204.62
11,133,12:00,8.11,0.98,29.97,34.67,364.33,0.03,0.03,0.03,-80.31,1010.67
106,76,01:00,7.24,2.97,33.21,41.83,-393.93,2.87,2.87,2.87,-3.3,845.48
39,63,16:20,2.25,10.0,37.66,43.45,344.36,2.41,2.41,2.41,2.24,15.28
98,100,03:20,1.64,23.57,34.36,35.01,320.04,83.95,83.96,83.95,0.0,0.0
90,5,21:20,9.43,-0.54,21.73,28.24,-236.85,0.35,0.35,0.35,0.17,1190.67
96,4,23:20,8.36,-0.33,28.77,31.99,143.41,0.01,0.01,0.01,31.38,944.02
11,37,06:20,2.34,1.53,32.07,34.41,60.11,0.01,0.01,0.01,-9.69,32.95
40,94,13:10,12.27,-2.43,37.52,37.07,346.31,8.29,8.29,8.29,130.99,1048.47
10,83,14:40,8.0,-2.99,25.42,33.28,87.73,0.03,0.03,0.03,54.65,945.44
16,4,20:10,6.33,-1.39,31.59,38.18,33.18,0.01,0.01,0.01,-152.08,518.08
